313,0,10,6,46,46
314,0,1,4,54,54
315,0,12,7,34,34
316,0,14,7,48,48
317,0,20,4,40,40
318,0,3,1,50,50
319,0,7,6,56,56
320,0,27,14,20,20
321,0,10,5,36,36
322,0,21,22,6,6
323,0,47,43,6,6
324,0,0,31,22,22
325,0,57,54,4,4
326,0,22,29,4,4
327,0,2,33,8,8
328,0,13,33,22,22
329,0,52,18,4,4
330,0,52,51,6,6
331,0,26,15,2,2
332,0,16,3,44,44
333,0,16,21,38,38
334,0,8,11,46,46
335,0,36,2,8,8
336,0,13,26,10,10
337,0,23,24,32,32
338,0,14,14,44,44
339,0,18,3,18,18
340,0,29,4,32,32
341,0,22,12,40,40
342,0,15,6,44,44
343,0,5,31,4,4
344,0,5,6,24,24
345,0,15,24,36,36
346,0,0,0,60,60
347,0,49,26,4,4
348,0,8,20,28,28
349,0,3,1,60,60
350,0,13,2,14,14
351,0,10,13,24,24
352,0,6,42,12,12
353,0,9,14,44,44
354,0,41,16,22,22
355,0,1,10,50,50
356,0,6,6,50,50
357,0,6,1,18,18
358,0,7,19,30,30
359,0,9,20,8,8
360,0,37,45,8,8
361,0,2,4,58,58
362,0,21,28,24,24
363,0,13,19,42,42
364,0,4,5,44,44
365,0,4,17,38,38
366,0,22,25,36,36
367,0,14,52,4,4
368,0,3,12,46,46
369,0,3,3,36,36
370,0,24,8,34,34
371,0,5,3,38,38
372,0,3,0,30,30
373,0,3,38,18,18
374,0,6,5,54,54
375,0,10,8,50,50
376,0,10,3,2,2
377,0,16,14,44,44
378,0,20,6,16,16
379,0,5,2,56,56
380,0,22,23,28,28
381,0,40,37,8,8
382,0,0,6,52,52
383,0,7,8,52,52
384,0,12,23,40,40
385,0,20,20,36,36
386,0,41,38,22,22
387,0,13,10,48,48
388,0,14,2,26,26
389,0,24,9,36,36
390,0,39,9,6,6
391,0,14,1,48,48
392,0,25,20,30,30
393,0,27,14,34,34
394,0,46,11,16,16
395,0,29,11,24,24
396,0,41,47,6,6
397,0,1,1,62,62
398,0,18,16,34,34
399,0,27,7,32,32
400,0,5,22,24,24
401,0,22,3,4,4
402,0,4,3,40,40
403,0,2,9,54,54
404,0,1,9,54,54
405,0,3,2,38,38
406,0,19,12,30,30
407,0,1,6,40,40
408,0,28,0,14,14
409,0,19,12,36,36
410,0,13,13,48,48
411,0,4,6,38,38
412,0,2,0,58,58
413,0,51,43,6,6
414,0,32,10,16,16
415,0,26,36,14,14
416,0,1,5,16,16
417,0,6,14,44,44
418,0,2,24,22,22
419,0,36,22,26,26
420,0,8,13,30,30
421,0,3,6,38,38
422,0,6,38,6,6
423,0,5,4,40,40
424,0,9,26,4,4
425,0,24,4,28,28
426,0,19,12,30,30
427,0,26,17,30,30
428,0,8,3,54,54
429,0,4,5,56,56
430,0,6,8,46,46
431,0,0,24,4,4
432,0,36,14,24,24
433,0,48,21,10,10
434,0,12,13,50,50
435,0,28,1,14,14
436,0,31,35,20,20
437,0,22,4,2,2
438,0,3,13,50,50
439,0,37,25,22,22
440,0,22,6,36,36
441,0,18,2,26,26
442,0,27,5,4,4
443,0,21,18,26,26
444,0,54,24,8,8
445,0,3,10,40,40
446,0,8,19,40,40
447,0,5,6,4,4
448,0,1,7,32,32
449,0,1,0,62,62
450,0,22,12,38,38
451,0,3,4,58,58
452,0,16,7,38,38
453,0,17,8,16,16
454,0,44,12,14,14
455,0,13,39,14,14
456,0,9,11,50,50
457,0,29,37,10,10
458,0,8,18,32,32
459,0,17,29,32,32
460,0,27,2,22,22
461,0,5,36,6,6
462,0,16,1,4,4
463,0,24,5,2,2
464,0,34,43,8,8
465,0,13,15,48,48
466,0,14,40,18,18
467,0,13,8,28,28
468,0,61,31,2,2
469,0,8,12,24,24
470,0,3,10,40,40
471,0,8,5,54,54
472,0,4,24,14,14
473,0,38,39,14,14
474,0,12,6,10,10
475,0,15,47,16,16
476,0,22,24,38,38
477,0,33,35,26,26
478,0,7,0,48,48
479,0,49,17,10,10
480,0,1,0,62,62
481,0,0,0,56,56
482,0,13,22,14,14
483,0,2,6,52,52
484,0,12,4,44,44
485,0,5,7,56,56
486,0,43,18,4,4
487,0,10,3,34,34
488,0,3,3,60,60
489,0,35,36,18,18
490,0,37,12,20,20
491,0,15,27,12,12
492,0,2,0,60,60
493,0,30,11,28,28
494,0,27,20,12,12
495,0,30,19,16,16
496,0,1,20,36,36
497,0,9,33,30,30
498,0,36,5,24,24
499,0,27,6,36,36
500,0,14,35,26,26
501,0,5,0,58,58
502,0,47,16,16,16
503,0,26,30,22,22
504,0,17,26,36,36
505,0,1,7,56,56
506,0,7,24,6,6
507,0,2,0,60,60
508,0,4,6,54,54
509,0,12,7,18,18
510,0,41,21,8,8
511,0,32,22,16,16
512,0,8,22,34,34
513,0,30,48,6,6
514,0,25,28,24,24
515,0,41,24,22,22
516,0,20,15,2,2
517,0,17,9,8,8
518,0,16,5,46,46
519,0,14,8,38,38
520,0,7,7,50,50
521,0,29,4,20,20
522,0,25,32,20,20
523,0,12,13,48,48
524,0,23,24,16,16
525,0,0,33,4,4
526,0,45,26,8,8
527,0,12,1,38,38
528,0,25,9,4,4
529,0,8,5,40,40
530,0,17,16,40,40
531,0,0,0,42,42
532,0,34,22,16,16
533,0,14,8,30,30
534,0,14,5,46,46
535,0,3,32,22,22
536,0,0,22,36,36
537,0,9,10,50,50
538,0,31,13,10,10
539,0,11,23,36,36
540,0,29,33,24,24
541,0,26,25,36,36
542,0,5,12,30,30
543,0,21,24,30,30
544,0,17,18,38,38
545,0,35,19,22,22
546,0,4,7,12,12
547,0,26,19,28,28
548,0,13,29,2,2
549,0,17,12,22,22
550,0,9,1,10,10
551,0,43,17,2,2
552,0,9,27,36,36
553,0,49,7,6,6
554,0,3,0,60,60
555,0,24,23,30,30
556,0,58,55,4,4
557,0,6,17,46,46
558,0,9,57,2,2
559,0,16,7,18,18
560,0,4,6,38,38
561,0,25,17,36,36
562,0,43,35,14,14
563,0,10,34,24,24
564,0,47,8,12,12
565,0,2,9,36,36
566,0,10,20,34,34
567,0,35,38,8,8
568,0,5,40,22,22
569,0,54,1,6,6
570,0,16,11,44,44
571,0,10,6,48,48
572,0,27,18,32,32
573,0,1,1,62,62
574,0,18,15,32,32
575,0,7,11,16,16
576,0,0,2,26,26
577,0,11,33,18,18
578,0,25,20,28,28
579,0,31,25,6,6
580,0,6,20,40,40
581,0,5,31,32,32
582,0,6,2,56,56
583,0,3,37,26,26
584,0,19,37,2,2
585,0,18,16,34,34
586,0,7,12,50,50
587,0,10,18,34,34
588,0,6,26,28,28
589,0,47,7,10,10
590,0,35,11,4,4
591,0,1,45,8,8
592,0,37,14,2,2
593,0,22,0,40,40
594,0,2,1,44,44
595,0,2,10,44,44
596,0,0,23,36,36
597,0,7,10,48,48
598,0,15,27,18,18
599,0,14,10,38,38
600,0,47,47,10,10
601,0,24,5,16,16
602,0,11,10,34,34
603,0,10,15,40,40
604,0,11,32,16,16
605,0,6,31,16,16
606,0,19,0,24,24
607,0,38,44,6,6
608,0,14,5,40,40
609,0,34,4,20,20
610,0,11,9,48,48
611,0,5,5,52,52
612,0,15,38,16,16
613,0,38,27,24,24
614,0,2,2,22,22
615,0,10,14,2,2
616,0,36,20,26,26
617,0,6,5,54,54
618,0,37,16,26,26
619,0,12,14,42,42
620,0,33,12,30,30
621,0,1,1,62,62
622,0,8,2,48,48
623,0,28,40,18,18
624,0,6,11,50,50
625,0,1,3,60,60
626,0,16,9,24,24
627,0,4,5,58,58
628,0,10,0,38,38
629,0,43,44,12,12
630,0,2,2,56,56
631,0,6,5,52,52
632,0,10,1,26,26
633,0,16,3,30,30
634,0,0,0,62,62
635,0,27,17,4,4
636,0,29,9,14,14
637,0,13,26,30,30
638,0,22,19,36,36
639,0,12,8,42,42
640,0,0,0,56,56
641,0,15,15,38,38
642,0,20,43,6,6
643,0,5,1,50,50
644,0,8,42,18,18
645,0,10,0,42,42
646,0,24,7,4,4
647,0,18,27,30,30
648,0,20,13,6,6
649,0,8,15,42,42
650,0,0,3,54,54
651,0,1,0,62,62
652,0,12,29,8,8
653,0,5,3,58,58
654,0,13,28,18,18
655,0,3,3,60,60
656,0,40,15,12,12
657,0,28,33,12,12
658,0,9,7,40,40
659,0,11,24,30,30
660,0,14,18,34,34
661,0,0,0,62,62
662,0,2,9,44,44
663,0,1,0,62,62
664,0,15,18,40,40
665,0,8,3,52,52
666,0,15,18,32,32
667,0,5,13,36,36
668,0,9,5,16,16
669,0,15,0,44,44
670,0,5,0,58,58
671,0,0,5,50,50
672,0,33,3,14,14
673,0,12,11,22,22
674,0,13,46,12,12
675,0,43,6,2,2
676,0,35,4,26,26
677,0,7,6,52,52
678,0,0,33,14,14
679,0,3,21,32,32
680,0,1,5,58,58
681,0,4,3,58,58
682,0,17,24,14,14
683,0,16,35,28,28
684,0,14,41,4,4
685,0,38,37,8,8
686,0,25,25,14,14
687,0,41,36,16,16
688,0,48,25,8,8
689,0,47,17,12,12
690,0,20,11,12,12
691,0,7,31,4,4
692,0,47,14,4,4
693,0,28,13,18,18
694,0,32,28,4,4
695,0,23,32,20,20
696,0,18,14,44,44
697,0,6,19,36,36
698,0,11,6,46,46
699,0,12,33,4,4
700,0,14,6,40,40
701,0,12,10,46,46
702,0,10,7,52,52
703,0,8,11,46,46
704,0,16,6,46,46
705,0,14,1,44,44
706,0,17,21,34,34
707,0,22,36,20,20
708,0,3,0,48,48
709,0,9,26,30,30
710,0,0,4,50,50
711,0,10,0,50,50
712,0,37,3,22,22
713,0,14,18,42,42
714,0,60,53,2,2
715,0,10,17,26,26
716,0,0,1,62,62
717,0,4,2,54,54
718,0,1,11,32,32
719,0,2,18,44,44
720,0,15,6,46,46
721,0,19,10,14,14
722,0,1,2,52,52
723,0,41,34,12,12
724,0,38,9,16,16
725,0,25,10,2,2
726,0,2,8,48,48
727,0,1,1,62,62
728,0,13,1,38,38
729,0,7,6,56,56
730,0,26,40,16,16
731,0,19,22,30,30
732,0,22,14,34,34
733,0,28,3,4,4
734,0,25,9,10,10
735,0,21,16,36,36
736,0,14,36,4,4
737,0,20,31,12,12
738,0,13,32,26,26
739,0,10,10,52,52
740,0,7,3,40,40
741,0,3,2,2,2
742,0,8,9,12,12
743,0,1,14,48,48
744,0,28,26,18,18
745,0,7,4,52,52
746,0,17,22,34,34
747,0,23,11,36,36
748,0,9,19,42,42
749,0,10,7,40,40
750,0,15,16,26,26
751,0,1,7,56,56
752,0,4,16,46,46
753,0,1,10,36,36
754,0,1,31,16,16
755,0,9,23,40,40
756,0,13,6,46,46
757,0,58,17,2,2
758,0,28,2,16,16
759,0,3,14,28,28
760,0,0,0,56,56
761,0,33,37,26,26
762,0,32,51,10,10
763,0,0,0,62,62
764,0,8,12,22,22
765,0,21,27,24,24
766,0,28,15,14,14
767,0,30,36,14,14
768,0,6,16,46,46
769,0,18,37,14,14
770,0,7,8,42,42
771,0,3,9,48,48
772,0,53,55,8,8
773,0,3,0,58,58
774,0,15,5,18,18
775,0,5,0,56,56
776,0,6,3,40,40
777,0,34,39,20,20
778,0,20,17,38,38
779,0,1,0,36,36
780,0,6,8,48,48
781,0,13,15,6,6
782,0,15,23,40,40
783,0,3,13,38,38
784,0,12,10,42,42
785,0,25,33,20,20
786,0,4,16,34,34
787,0,7,4,44,44
788,0,11,18,44,44
789,0,25,20,26,26
790,0,4,7,42,42
791,0,4,24,30,30
792,0,9,27,36,36
793,0,37,12,14,14
794,0,12,0,50,50
795,0,3,1,42,42
796,0,2,8,50,50
797,0,7,9,28,28
798,0,25,35,28,28
799,0,5,5,56,56
800,0,32,24,10,10
801,0,33,16,14,14
802,0,30,13,28,28
803,0,0,7,50,50
804,0,45,24,10,10
805,0,6,6,56,56
806,0,0,7,36,36
807,0,10,17,46,46
808,0,16,18,30,30
809,0,20,19,40,40
810,0,22,2,36,36
811,0,4,9,52,52
812,0,21,8,34,34
813,0,28,18,20,20
814,0,11,0,34,34
815,0,25,17,34,34
816,0,6,6,52,52
817,0,1,0,62,62
818,0,4,14,14,14
819,0,10,13,26,26
820,0,17,24,14,14
821,0,21,50,10,10
822,0,37,12,2,2
823,0,11,20,20,20
824,0,6,33,4,4
825,0,7,36,14,14
826,0,35,44,12,12
827,0,3,3,58,58
828,0,4,3,56,56
829,0,55,47,2,2
830,0,1,3,60,60
831,0,4,1,56,56
832,0,8,23,20,20
833,0,2,2,60,60
834,0,14,36,20,20
835,0,0,7,56,56
836,0,0,0,56,56
837,0,34,4,16,16
838,0,5,5,38,38
839,0,15,8,38,38
840,0,6,2,50,50
841,0,2,1,60,60
842,0,19,52,4,4
843,0,2,3,60,60
844,0,50,51,8,8
845,0,9,32,20,20
846,0,24,19,30,30
847,0,32,20,24,24
848,0,4,9,48,48
849,0,57,42,6,6
850,0,2,2,60,60
851,0,10,29,8,8
852,0,1,4,58,58
853,0,36,6,20,20
854,0,8,32,24,24
855,0,18,30,14,14
856,0,17,23,10,10
857,0,9,0,54,54
858,0,17,15,44,44
859,0,12,17,40,40
860,0,15,39,18,18
861,0,8,11,46,46
862,0,38,18,22,22
863,0,6,8,38,38
864,0,1,15,34,34
865,0,1,1,62,62
866,0,13,0,46,46
867,0,0,36,14,14
868,0,11,0,52,52
869,0,10,49,4,4
870,0,37,35,24,24
871,0,7,17,40,40
872,0,15,3,36,36
873,0,21,1,32,32
874,0,27,19,26,26
875,0,43,4,18,18
876,0,38,7,12,12
877,0,7,4,52,52
878,0,2,0,60,60
879,0,2,14,36,36
880,0,23,2,32,32
881,0,48,33,12,12
882,0,1,0,60,60
883,0,2,8,48,48
884,0,39,39,16,16
885,0,4,23,28,28
886,0,9,26,36,36
887,0,20,18,42,42
888,0,6,4,56,56
889,0,16,14,22,22
890,0,1,8,54,54
891,0,12,11,14,14
892,0,13,6,14,14
893,0,18,41,18,18
894,0,5,9,46,46
895,0,9,7,52,52
896,0,12,10,44,44
897,0,3,56,2,2
898,0,21,33,10,10
899,0,8,16,42,42
900,0,7,11,18,18
901,0,31,14,6,6
902,0,11,19,40,40
903,0,9,34,4,4
904,0,0,0,60,60
905,0,4,0,34,34
906,0,10,11,30,30
907,0,2,8,54,54
908,0,26,17,32,32
909,0,28,7,32,32
910,0,2,6,4,4
911,0,21,24,34,34
912,0,45,5,12,12
913,0,1,5,56,56
914,0,17,12,44,44
915,0,56,4,2,2
916,0,33,17,4,4
917,0,6,13,50,50
918,0,10,44,2,2
919,0,6,40,22,22
920,0,2,3,60,60
921,0,12,16,46,46
922,0,10,29,30,30
923,0,54,28,2,2
924,0,10,27,26,26
925,0,10,19,34,34
926,0,9,12,48,48
927,0,20,28,32,32
928,0,31,5,22,22
929,0,0,8,24,24
930,0,12,0,26,26
931,0,2,11,30,30
932,0,49,39,14,14
933,0,1,1,62,62
934,0,17,23,40,40
935,0,9,18,38,38
936,0,40,54,6,6
937,0,1,0,62,62
938,0,1,0,60,60
939,0,6,15,32,32
940,0,5,3,54,54
941,0,3,26,16,16
942,0,16,22,2,2
943,0,9,2,6,6
944,0,0,1,62,62
945,0,1,3,60,60
946,0,3,16,26,26
947,0,4,7,56,56
948,0,37,23,18,18
949,0,19,12,38,38
950,0,30,53,8,8
951,0,3,24,24,24
952,0,6,2,54,54
953,0,24,35,16,16
954,0,45,28,14,14
955,0,2,6,30,30
956,0,6,9,52,52
957,0,13,16,38,38
958,0,3,4,52,52
959,0,0,18,30,30
960,0,11,14,30,30
961,0,2,43,18,18
962,0,5,29,24,24
963,0,14,36,10,10
964,0,14,25,36,36
965,0,9,4,50,50
966,0,33,34,26,26
967,0,11,4,46,46
968,0,49,29,8,8
969,0,16,9,32,32
970,0,3,8,48,48
971,0,22,10,40,40
972,0,17,15,34,34
973,0,29,18,30,30
974,0,10,2,26,26
975,0,2,3,54,54
976,0,21,11,42,42
977,0,1,0,62,62
978,0,4,23,40,40
979,0,35,3,28,28
980,0,28,14,18,18
981,0,6,8,52,52
982,0,0,10,30,30
983,0,3,3,60,60
984,0,40,39,10,10
985,0,25,29,10,10
986,0,40,24,16,16
987,0,5,3,56,56
988,0,19,25,32,32
989,0,10,13,40,40
990,0,43,28,14,14
991,0,23,20,32,32
992,0,28,52,6,6
993,0,2,0,60,60
994,0,28,23,22,22
995,0,38,28,2,2
996,0,1,8,36,36
997,0,1,0,62,62
998,0,4,29,24,24
999,0,8,30,28,28
1000,1,19,37,30,24
1001,1,20,55,28,3
1002,1,19,11,5,40
1003,1,5,22,24,20
1004,1,50,2,14,21
1005,1,40,15,13,32
1006,1,53,36,6,22
1007,1,13,39,37,22
1008,1,56,13,7,13
1009,1,34,44,4,8
1010,1,39,40,2,24
1011,1,22,53,33,8
1012,1,59,2,4,44
1013,1,17,36,8,19
1014,1,10,49,3,1
1015,1,39,48,12,15
1016,1,61,3,2,40
1017,1,41,63,19,1
1018,1,50,39,2,13
1019,1,26,2,27,2
1020,1,37,46,9,11
1021,1,8,44,38,18
1022,1,39,27,8,9
1023,1,59,30,2,31
1024,1,54,22,8,9
1025,1,59,31,3,17
1026,1,57,13,4,20
1027,1,26,30,9,2
1028,1,14,43,42,13
1029,1,43,21,12,41
1030,1,42,52,10,7
1031,1,52,30,3,12
1032,1,61,23,3,15
1033,1,28,37,12,18
1034,1,53,53,9,8
1035,1,26,35,20,1
1036,1,56,17,2,1
1037,1,61,20,3,32
1038,1,45,51,5,5
1039,1,23,25,14,35
1040,1,9,22,40,35
1041,1,24,33,21,30
1042,1,25,47,13,10
1043,1,4,53,34,2
1044,1,42,51,13,1
1045,1,46,7,3,18
1046,1,15,27,8,32
1047,1,6,26,33,10
1048,1,61,10,3,53
1049,1,52,13,4,49
1050,1,5,24,44,29
1051,1,13,61,17,2
1052,1,42,58,12,3
1053,1,0,61,37,2
1054,1,15,42,26,13
1055,1,51,12,11,14
1056,1,26,17,3,10
1057,1,56,42,7,10
1058,1,44,46,5,14
1059,1,51,6,2,10
1060,1,34,48,25,8
1061,1,45,63,9,1
1062,1,31,14,27,49
1063,1,21,47,21,6
1064,1,4,29,25,29
1065,1,39,60,1,1
1066,1,20,21,40,14
1067,1,12,34,28,26
1068,1,31,62,25,2
1069,1,49,18,2,20
1070,1,26,49,1,9
1071,1,9,46,3,6
1072,1,59,40,3,14
1073,1,20,11,21,13
1074,1,30,10,19,42
1075,1,40,24,13,37
1076,1,3,56,42,6
1077,1,28,24,19,18
1078,1,19,5,32,47
1079,1,23,24,10,7
1080,1,39,42,14,20
1081,1,29,8,16,22
1082,1,29,48,6,6
1083,1,58,62,6,2
1084,1,41,36,5,10
1085,1,6,23,49,39
1086,1,7,52,3,2
1087,1,21,25,40,11
1088,1,22,56,14,1
1089,1,9,35,47,24
1090,1,0,3,57,14
1091,1,17,20,31,39
1092,1,21,38,43,11
1093,1,3,63,37,1
1094,1,19,48,4,12
1095,1,49,23,15,19
1096,1,33,63,21,1
1097,1,2,62,30,1
1098,1,44,21,14,26
1099,1,38,18,2,12
1100,1,5,50,9,6
1101,1,34,40,23,21
1102,1,52,11,9,25
1103,1,46,51,2,1
1104,1,40,53,15,1
1105,1,16,11,14,52
1106,1,29,12,26,15
1107,1,43,34,12,20
1108,1,51,14,1,42
1109,1,47,38,9,16
1110,1,40,46,17,6
1111,1,42,9,20,33
1112,1,15,3,41,7
1113,1,28,35,12,14
1114,1,15,47,39,3
1115,1,25,23,30,25
1116,1,38,3,7,18
1117,1,19,21,15,2
1118,1,29,3,21,27
1119,1,41,15,18,45
1120,1,58,41,6,17
1121,1,54,56,3,8
1122,1,53,9,10,49
1123,1,15,47,22,17
1124,1,19,16,20,13
1125,1,13,53,31,6
1126,1,40,1,19,19
1127,1,21,40,16,21
1128,1,17,59,43,3
1129,1,54,62,6,2
1130,1,29,40,25,22
1131,1,5,38,17,15
1132,1,7,28,48,24
1133,1,23,61,37,3
1134,1,51,37,5,19
1135,1,29,5,10,32
1136,1,28,34,16,14
1137,1,60,34,3,13
1138,1,46,32,1,31
1139,1,50,26,14,21
1140,1,45,57,11,4
1141,1,17,54,35,6
1142,1,3,4,12,13
1143,1,58,50,2,4
1144,1,21,18,18,43
1145,1,25,15,34,1
1146,1,9,16,6,17
1147,1,53,20,5,31
1148,1,58,41,2,7
1149,1,43,26,18,7
1150,1,18,63,2,1
1151,1,29,45,28,16
1152,1,48,2,4,28
